id,ka_adi,ka_tip,il_ilce,ilan_tarihi,revizyon_tarihi,alan_ha,ecosystem_type,ecosystem_id,drought_severity,groundwater_sensitivity,fault_distance_m,wetland_proximity_risk,protected_area_importance,drought_norm,groundwater_sensitivity_norm,wetland_proximity_risk_norm,protected_area_importance_norm,ecosystem_water_sensitivity_score
tabiatparki.166,TOMARA SELALESI_TP,TabiatParklari,Gümüshane-Siran,2011-07-10 21:00:00+00:00,,6.62808621556,Nature Park,93,0.0,0.8,19981.624406850762,0.0,5.546782561661351e-05,0.0,1.0,0.0,5.546782561661351e-05,0.3000083201738425
tabiatparki.384,ERKMEN_TP,TabiatParklari,Afyonkarahisar-Afyonkarahisar_Merkez Ilçe,2018-05-27 21:00:00+00:00,,51.6744123,Nature Park,184,0.6333333333333333,0.2,2710.579374116403,0.0,0.0005524854297516942,0.6333333333333333,0.25,0.0,0.0005524854297516942,0.29674953948112937
tabiatparki.342,TASYARAN_VADISI_TP,TabiatParklari,"Usak-Usak_Merkez Ilçe, Usak-Esme",2016-06-21 21:00:00+00:00,,53.5027138,Nature Park,163,0.63,0.2,5130.775497222046,0.0,0.0005688061009692822,0.63,0.25,0.0,0.0005688061009692822,0.2955853209151454
tabiatparki.154,KATRANCI_KOYU_TP,TabiatParklari,Mugla-Fethiye,2011-07-10 21:00:00+00:00,,20.8678240711,Nature Park,82,0.615,0.2,24489.349395402056,0.0,0.00019775376742548517,0.615,0.25,0.0,0.00019775376742548517,0.2902796630651138
tabiatparki.378,ÇAGLAYAN_TP,TabiatParklari,Aydin-Karacasu,2014-03-11 22:00:00+00:00,,38.0427,Nature Park,181,0.5816666666666667,0.2,4029.666073299341,0.0,0.000389535464354714,0.5816666666666667,0.25,0.0,0.000389535464354714,0.2786417636529865
milliparklar.252,ALTINDERE VADISI_MP,MilliParklar,"Gümüshane-Gümüshane_Merkez Ilçe, Trabzon-Maçka",1987-09-08 21:00:00+00:00,,4467.71413335,National Park,19,0.5516666666666666,0.2,101815.89549497113,0.0,0.05218821408060348,0.5516666666666666,0.25,0.0,0.05218821408060348,0.27591156544542383
tabiatparki.345,BAYRAKTEPE TP,TabiatParklari,"Samsun-Tekkeköy, Samsun-Canik",2015-10-14 21:00:00+00:00,,132.0131626,Nature Park,164,0.23666666666666666,0.5,32353.76045346236,0.0,0.0015477157113097655,0.23666666666666666,0.625,0.0,0.0015477157113097655,0.2705654906900298
tabiatparki.683,KASYAYLA TP,TabiatParklari,Samsun-Canik,2024-09-15 21:00:00+00:00,,61.5,Nature Park,311,0.23666666666666666,0.5,27458.500110061996,0.0,0.000709827012931579,0.23666666666666666,0.625,0.0,0.000709827012931579,0.27043980738527307
tabiatparki.650,ÇAGLAYAN DIBI SELALESI_TP,TabiatParklari,Gümüshane-Kürtün,2014-12-01 22:00:00+00:00,2016-01-25 22:00:00+00:00,17.2909799,Nature Park,299,0.5516666666666666,0.2,104648.70465234478,0.0,0.00018156095185218793,0.5516666666666666,0.25,0.0,0.00018156095185218793,0.2681105674761111
tabiatparki.425,TAVSAN TEPESI_TP,TabiatParklari,Artvin-Savsat,2017-08-01 21:00:00+00:00,,5.0039823,Nature Park,200,0.52,0.2,70535.20794378116,0.0,3.879146053505132e-05,0.52,0.25,0.0,3.879146053505132e-05,0.25700581871908024
tabiatparki.445,HARSIT TP,TabiatParklari,Giresun-Dogankent,2019-03-11 21:00:00+00:00,,50.7256395,Nature Park,210,0.5083333333333333,0.2,114548.5792479562,0.0,0.0005743066983769549,0.5083333333333333,0.25,0.0,0.0005743066983769549,0.25300281267142316
tabiatparki.438,HIZIRILYAS_TEPESI_TP,TabiatParklari,Giresun-Tirebolu,2020-10-25 21:00:00+00:00,,32.0,Nature Park,205,0.5083333333333333,0.2,135086.0859955552,0.0,0.00036240577403268224,0.5083333333333333,0.25,0.0,0.00036240577403268224,0.2529710275327715
tabiatparki.710,KAYALIDERE SELALELERI_TP,TabiatParklari,Zonguldak-Eregli,2025-06-16 21:00:00+00:00,,53.67,Nature Park,321,0.4716666666666667,0.2,7114.999843186061,0.0,0.0006169007289957543,0.4716666666666667,0.25,0.0,0.0006169007289957543,0.24017586844268268
tabiatparki.381,HEMSIN SELALELERI_TP,TabiatParklari,Rize-Hemsin,2014-08-24 21:00:00+00:00,,49.9,Nature Park,182,0.4383333333333333,0.2,88608.02250669088,0.0,0.0005700966431796184,0.4383333333333333,0.25,0.0,0.0005700966431796184,0.2285021811631436
tabiatparki.294,GÖRNEK_TP,TabiatParklari,"Trabzon-Köprübasi, Trabzon-Çaykara",2011-07-10 21:00:00+00:00,,5.1039863586,Nature Park,146,0.4383333333333333,0.2,68998.88257416284,0.0,3.9046732273415284e-05,0.4383333333333333,0.25,0.0,3.9046732273415284e-05,0.22842252367650767
tabiatparki.56,BORÇKA KARAGÖL_TP,TabiatParklari,Artvin-Borçka,2002-08-13 21:00:00+00:00,,368.202882335,Nature Park,58,0.32666666666666666,0.2,126700.69514322128,0.0,0.004372124972562754,0.32666666666666666,0.25,0.0,0.004372124972562754,0.18998915207921774
milliparklar.575,SOGUKSU_MP,MilliParklar,Ankara-Kizilcahamam,1959-02-18 22:00:00+00:00,2016-01-20 22:00:00+00:00,1186.2621889,National Park,40,0.0,0.5,21063.115244148303,0.0,0.013761896693769789,0.0,0.625,0.0,0.013761896693769789,0.18956428450406546
tabiatparki.514,ÇAMKORU_TP,TabiatParklari,Ankara-Çamlidere,2008-04-08 21:00:00+00:00,2017-12-06 21:00:00+00:00,220.6565949,Nature Park,243,0.0,0.5,26291.348531965636,0.0,0.0025525894190041236,0.0,0.625,0.0,0.0025525894190041236,0.1878828884128506
tabiatparki.560,SAHINLER_TP,TabiatParklari,Ankara-Çamlidere,2009-07-16 21:00:00+00:00,2022-12-13 21:00:00+00:00,142.67,Nature Park,257,0.0,0.5,27309.164023519243,0.0,0.0016455052198285727,0.0,0.625,0.0,0.0016455052198285727,0.18774682578297427
tabiatparki.142,YERKÖPRÜ SELALESI_TP,TabiatParklari,Mersin-Mut,2021-05-31 21:00:00+00:00,,117.5,Nature Park,75,0.0,0.5,15309.318164273773,0.0,0.0011428697785358644,0.0,0.625,0.0,0.0011428697785358644,0.1876714304667804
tabiatparki.590,ALUÇDAGI_TP,TabiatParklari,Ankara-Çamlidere,2011-07-10 21:00:00+00:00,2018-06-03 21:00:00+00:00,96.5198028,Nature Park,272,0.0,0.5,19656.55178092461,0.0,0.0011019175036337421,0.0,0.625,0.0,0.0011019175036337421,0.18766528762554507
tabiatparki.108,KARTALTEPE_TP_2,TabiatParklari,Ankara-Kizilcahamam,2011-07-10 21:00:00+00:00,,93.0352280652,Nature Park,67,0.0,0.5,27005.89665891366,0.0,0.001059919109995519,0.0,0.625,0.0,0.001059919109995519,0.18765898786649932
tabiatparki.698,DIPSIZGÖL_SELALESI_TP,TabiatParklari,Sivas-Dogansar,2025-01-09 21:00:00+00:00,,40.99,Nature Park,318,0.0,0.5,33141.94945984506,0.0,0.00045030740618788606,0.0,0.625,0.0,0.00045030740618788606,0.18756754611092818
tabiatparki.164,OLUKÖZÜ_TP,TabiatParklari,Yozgat-Akdagmadeni,2011-07-10 21:00:00+00:00,,31.236348622,Nature Park,91,0.0,0.5,1938.218971051839,0.0,0.00033329329366773365,0.0,0.625,0.0,0.00033329329366773365,0.18754999399405017
tabiatparki.474,EMIR KAPLICALARI_TP,TabiatParklari,Manisa-Kula,2022-04-29 21:00:00+00:00,,17.08,Nature Park,223,0.0,0.5,14037.2776500881,0.0,0.00016769984784211183,0.0,0.625,0.0,0.00016769984784211183,0.1875251549771763
tabiatparki.165,TOPALÇAM_TP,TabiatParklari,Sinop-Boyabat,2011-07-10 21:00:00+00:00,,14.7158530196,Nature Park,92,0.0,0.5,13878.095294220562,0.0,0.00015556728829332187,0.0,0.625,0.0,0.00015556728829332187,0.187523335093244
tabiatparki.157,KADIPINARI_TP,TabiatParklari,Yozgat-Akdagmadeni,2011-07-10 21:00:00+00:00,,10.212778751,Nature Park,85,0.0,0.5,7788.979340587157,0.0,9.505178038553016e-05,0.0,0.625,0.0,9.505178038553016e-05,0.18751425776705782
tabiatparki.372,KARAEKSI_TP,TabiatParklari,Mersin-Mut,2011-07-10 21:00:00+00:00,,8.48045191175,Nature Park,177,0.0,0.5,294.5412744227804,0.0,6.810005426414842e-05,0.0,0.625,0.0,6.810005426414842e-05,0.18751021500813964
tabiatparki.499,ARKUT DAGI_TP,TabiatParklari,Bolu-Gerede,2023-04-13 21:00:00+00:00,,157.65,Nature Park,240,0.0,0.2,6236.824026493795,0.0,0.0018322429621731376,0.0,0.25,0.0,0.0018322429621731376,0.07527483644432596
tabiatparki.693,ÇAMLIKOY_TP,TabiatParklari,"Istanbul-Çatalca, Kirklareli-Vize",2011-07-10 21:00:00+00:00,2024-11-01 21:00:00+00:00,88.54,Nature Park,315,0.0,0.2,103205.59768150977,0.0,0.001043400958453406,0.0,0.25,0.0,0.001043400958453406,0.07515651014376801
tabiatparki.533,SUUCTU_TP,TabiatParklari,Bursa-Mustafakemalpasa,2011-07-10 21:00:00+00:00,2019-03-11 21:00:00+00:00,43.0375637,Nature Park,248,0.0,0.2,19361.47684875083,0.0,0.00047109587149370504,0.0,0.25,0.0,0.00047109587149370504,0.07507066438072406
tabiatparki.159,SOGUKSU_TP,TabiatParklari,Kars-Sarikamis,2011-07-10 21:00:00+00:00,,11.4661446571,Nature Park,87,0.0,0.2,37657.29196304014,0.0,0.00011183859482312243,0.0,0.25,0.0,0.00011183859482312243,0.07501677578922347
