id_1,adi,id_2,akifer,groundwater_sensitivity,id,istno,last1month,last3month,last6month,last12month,last24month,last9month,drought_severity,area,agricultural_area_pressure,drought_norm,groundwater_norm,final_water_stress_score,agricultural_water_stress_score
isletmesinirlari.60,TURUNÇGİLLER1 TİM,akifersinirlari.62835,Verimli,0.8,spikuraklikindeks.36.768700000000003.35.790300000000002,17979,-0.84,-0.36,0.23,-2.28,-1.67,-1.83,0.88,3712952.4519511675,0.010736332473229858,0.8666666666666667,1.0,0.7421472664946459,0.7421472664946459
isletmesinirlari.60,TURUNÇGİLLER1 TİM,akifersinirlari.62835,Verimli,0.8,spikuraklikindeks.37.1021.36.253900000000002,17355,0.63,0.32,-0.02,-2.06,-1.04,-1.62,0.8433333333333334,3712952.4519511675,0.010736332473229858,0.825925925925926,1.0,0.7238139331613126,0.7238139331613126
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.7735,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.8586,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.9514,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.10442,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.11708,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.13187,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.16502,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.17353,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.18281,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.19422,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,63706353.18378613,0.18422195173576275,0.787037037037037,0.4999999999999999,0.5660110570138192,0.5660110570138192
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.82334,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.82561,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.82800,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.83039,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.83349,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.83714,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.84509,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.84736,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.84975,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.61,ALTINDERE TİM,akifersinirlari.85269,Sınırlı Verimli,0.5,spikuraklikindeks.39.019799999999996.43.3386,17784,-0.8,-1.51,-1.18,-1.85,-0.88,-1.77,0.8083333333333332,20100936.00927751,0.058126202712712925,0.787037037037037,0.4999999999999999,0.5407919072092091,0.5407919072092091
isletmesinirlari.62,ALPARSLAN TİM,akifersinirlari.99176,Verimli,0.8,spikuraklikindeks.38.750900000000001.41.502299999999998,17204,-0.82,-1.01,0.04,-1.44,-0.61,-1.3,0.74,108264949.09845662,0.3130740506570959,0.7111111111111111,1.0,0.7326148101314192,0.7326148101314192
isletmesinirlari.62,ALPARSLAN TİM,akifersinirlari.99176,Verimli,0.8,spikuraklikindeks.38.959699999999998.41.0503,17776,-0.69,-1.34,-1.11,-1.87,-1.09,-1.83,0.8116666666666666,64353638.43535703,0.1860937356543012,0.7907407407407407,1.0,0.7430520804641936,0.7430520804641936
isletmesinirlari.63,GÖLE TİM,akifersinirlari.57520,Verimsiz,0.2,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,81467.5139446683,0.00023500389996381456,0.601851851851852,0.0,0.2708803341133261,0.2708803341133261
isletmesinirlari.63,GÖLE TİM,akifersinirlari.57520,Verimsiz,0.2,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,1038020.7749463642,0.003001112052162887,0.4666666666666667,0.0,0.2106002224104326,0.2106002224104326
isletmesinirlari.63,GÖLE TİM,akifersinirlari.58252,Verimli,0.8,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,1784659.4614891682,0.005160200773924713,0.4666666666666667,1.0,0.561032040154785,0.561032040154785
isletmesinirlari.63,GÖLE TİM,akifersinirlari.59241,Verimsiz,0.2,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,81467.5139446683,0.00023500389996381456,0.601851851851852,0.0,0.2708803341133261,0.2708803341133261
isletmesinirlari.63,GÖLE TİM,akifersinirlari.59241,Verimsiz,0.2,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,1038020.7749463642,0.003001112052162887,0.4666666666666667,0.0,0.2106002224104326,0.2106002224104326
isletmesinirlari.63,GÖLE TİM,akifersinirlari.59973,Verimli,0.8,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,1784659.4614891682,0.005160200773924713,0.4666666666666667,1.0,0.561032040154785,0.561032040154785
isletmesinirlari.63,GÖLE TİM,akifersinirlari.60962,Verimsiz,0.2,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,81467.5139446683,0.00023500389996381456,0.601851851851852,0.0,0.2708803341133261,0.2708803341133261
isletmesinirlari.63,GÖLE TİM,akifersinirlari.60962,Verimsiz,0.2,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,1038020.7749463642,0.003001112052162887,0.4666666666666667,0.0,0.2106002224104326,0.2106002224104326
isletmesinirlari.63,GÖLE TİM,akifersinirlari.61694,Verimli,0.8,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,1784659.4614891682,0.005160200773924713,0.4666666666666667,1.0,0.561032040154785,0.561032040154785
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103301,Verimli,0.8,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,12153476.247393413,0.03514417533077635,0.601851851851852,1.0,0.6278621683994886,0.6278621683994886
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103301,Verimli,0.8,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,13007397.469399154,0.03761349779281298,0.4666666666666667,1.0,0.5675226995585626,0.5675226995585626
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103306,Sınırlı Verimli,0.5,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,733162.7692209388,0.002119540424863029,0.601851851851852,0.4999999999999999,0.4462572414183059,0.4462572414183059
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103306,Sınırlı Verimli,0.5,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,8708644.009783491,0.025182598778904573,0.4666666666666667,0.4999999999999999,0.3900365197557809,0.3900365197557809
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103418,Verimli,0.8,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,12153476.247393413,0.03514417533077635,0.601851851851852,1.0,0.6278621683994886,0.6278621683994886
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103418,Verimli,0.8,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,13007397.469399154,0.03761349779281298,0.4666666666666667,1.0,0.5675226995585626,0.5675226995585626
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103423,Sınırlı Verimli,0.5,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,733162.7692209388,0.002119540424863029,0.601851851851852,0.4999999999999999,0.4462572414183059,0.4462572414183059
isletmesinirlari.63,GÖLE TİM,akifersinirlari.103423,Sınırlı Verimli,0.5,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,8708644.009783491,0.025182598778904573,0.4666666666666667,0.4999999999999999,0.3900365197557809,0.3900365197557809
isletmesinirlari.63,GÖLE TİM,akifersinirlari.106646,Verimli,0.8,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,12153476.247393413,0.03514417533077635,0.601851851851852,1.0,0.6278621683994886,0.6278621683994886
isletmesinirlari.63,GÖLE TİM,akifersinirlari.106646,Verimli,0.8,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,13007397.469399154,0.03761349779281298,0.4666666666666667,1.0,0.5675226995585626,0.5675226995585626
isletmesinirlari.63,GÖLE TİM,akifersinirlari.106651,Sınırlı Verimli,0.5,spikuraklikindeks.40.606059000000002.43.111877999999997,17097,0.28,-0.96,-0.46,-0.85,0.05,-1.0,0.6416666666666667,733162.7692209388,0.002119540424863029,0.601851851851852,0.4999999999999999,0.4462572414183059,0.4462572414183059
isletmesinirlari.63,GÖLE TİM,akifersinirlari.106651,Sınırlı Verimli,0.5,spikuraklikindeks.41.106099999999998.42.705500000000001,17046,0.97,-0.18,-0.05,-0.12,0.75,0.1,0.52,8708644.009783491,0.025182598778904573,0.4666666666666667,0.4999999999999999,0.3900365197557809,0.3900365197557809
isletmesinirlari.68,HAFİK TİM,akifersinirlari.40779,Sınırlı Verimli,0.5,spikuraklikindeks.39.743699999999997.37.002000000000002,17090,-0.88,-1.59,-0.31,-1.92,-1.77,-1.29,0.82,83619.14049041577,0.000241225855364863,0.7999999999999999,0.4999999999999999,0.5350482451710729,0.5350482451710729
isletmesinirlari.68,HAFİK TİM,akifersinirlari.94821,Verimli,0.8,spikuraklikindeks.39.743699999999997.37.002000000000002,17090,-0.88,-1.59,-0.31,-1.92,-1.77,-1.29,0.82,4184679.1256299964,0.012100445744148335,0.7999999999999999,1.0,0.7124200891488296,0.7124200891488296
isletmesinirlari.69,HAFİK1 TİM,akifersinirlari.94821,Verimli,0.8,spikuraklikindeks.39.743699999999997.37.002000000000002,17090,-0.88,-1.59,-0.31,-1.92,-1.77,-1.29,0.82,4455.318626924347,1.2304265795946607e-05,0.7999999999999999,1.0,0.7100024608531591,0.7100024608531591
isletmesinirlari.70,HAFİK2 TİM,akifersinirlari.94821,Verimli,0.8,spikuraklikindeks.39.743699999999997.37.002000000000002,17090,-0.88,-1.59,-0.31,-1.92,-1.77,-1.29,0.82,5809.215958959174,1.6219391696474448e-05,0.7999999999999999,1.0,0.7100032438783392,0.7100032438783392
isletmesinirlari.71,HAFİK3 TİM,akifersinirlari.94821,Verimli,0.8,spikuraklikindeks.39.743699999999997.37.002000000000002,17090,-0.88,-1.59,-0.31,-1.92,-1.77,-1.29,0.82,8433.845364929643,2.38091507745562e-05,0.7999999999999999,1.0,0.7100047618301549,0.7100047618301549
isletmesinirlari.72,GELEMEN TİM,akifersinirlari.99910,Sınırlı Verimli,0.5,spikuraklikindeks.40.915599999999998.33.625799999999998,17648,-0.54,-2.05,-1.61,-2.05,-1.14,-2.62,0.8416666666666667,13621078.820287904,0.03938810779808157,0.8240740740740741,0.4999999999999999,0.5537109548929496,0.5537109548929496
isletmesinirlari.72,GELEMEN TİM,akifersinirlari.99910,Sınırlı Verimli,0.5,spikuraklikindeks.41.371000000000002.33.775599999999997,17074,0.51,-0.94,-1.56,-1.46,-1.09,-1.6,0.7433333333333333,13621078.820287904,0.03938810779808157,0.7148148148148148,0.4999999999999999,0.5045442882262829,0.5045442882262829
isletmesinirlari.72,GELEMEN TİM,akifersinirlari.101224,Sınırlı Verimli,0.5,spikuraklikindeks.40.915599999999998.33.625799999999998,17648,-0.54,-2.05,-1.61,-2.05,-1.14,-2.62,0.8416666666666667,10922071.29949396,0.03158326617504779,0.8240740740740741,0.4999999999999999,0.5521499865683428,0.5521499865683428
isletmesinirlari.72,GELEMEN TİM,akifersinirlari.101224,Sınırlı Verimli,0.5,spikuraklikindeks.41.371000000000002.33.775599999999997,17074,0.51,-0.94,-1.56,-1.46,-1.09,-1.6,0.7433333333333333,10922071.29949396,0.03158326617504779,0.7148148148148148,0.4999999999999999,0.5029833199016761,0.5029833199016761
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89829,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89829,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89829,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,4902040.330639641,0.014174871453774357,0.7907407407407407,1.0,0.7086683076240882,0.7086683076240882
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89834,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89834,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89834,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,524869.4985065279,0.0015172093914943405,0.7907407407407407,1.0,0.7061367752116322,0.7061367752116322
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89835,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,12564621.899720335,0.03633310373341622,0.9203703703703704,1.0,0.7714332874133499,0.7714332874133499
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89835,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,13996897.753401203,0.040474880335500805,0.9203703703703704,1.0,0.7722616427337669,0.7722616427337669
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89835,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1061420.449368648,0.003068777944713922,0.85,1.0,0.7331137555889428,0.7331137555889428
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89835,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,13996897.753401203,0.040474880335500805,0.7907407407407407,1.0,0.7139283094004335,0.7139283094004335
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89960,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89960,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89960,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1586740.6165270149,0.004587869934813532,0.85,1.0,0.7334175739869626,0.7334175739869626
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.89960,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,14376715.735438997,0.041573217102829726,0.7907407407407407,1.0,0.7141479767538993,0.7141479767538993
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90111,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90111,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90111,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,4902040.330639641,0.014174871453774357,0.7907407407407407,1.0,0.7086683076240882,0.7086683076240882
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90116,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90116,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90116,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,524869.4985065279,0.0015172093914943405,0.7907407407407407,1.0,0.7061367752116322,0.7061367752116322
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90117,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,12564621.899720335,0.03633310373341622,0.9203703703703704,1.0,0.7714332874133499,0.7714332874133499
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90117,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,13996897.753401203,0.040474880335500805,0.9203703703703704,1.0,0.7722616427337669,0.7722616427337669
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90117,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1061420.449368648,0.003068777944713922,0.85,1.0,0.7331137555889428,0.7331137555889428
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90117,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,13996897.753401203,0.040474880335500805,0.7907407407407407,1.0,0.7139283094004335,0.7139283094004335
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90242,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90242,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90242,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1586740.6165270149,0.004587869934813532,0.85,1.0,0.7334175739869626,0.7334175739869626
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.90242,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,14376715.735438997,0.041573217102829726,0.7907407407407407,1.0,0.7141479767538993,0.7141479767538993
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91055,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91055,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91055,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,4902040.330639641,0.014174871453774357,0.7907407407407407,1.0,0.7086683076240882,0.7086683076240882
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91060,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91060,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
